merchant_id,category,merchant_risk_score
93165,grocery,0.343
93166,fashion,0.178
93167,fashion,0.215
93168,appliances,0.113
93169,grocery,0.294
93170,furniture,0.46
93171,furniture,0.448
93172,electronics,0.009
93173,fashion,0.252
93174,appliances,0.124
93175,furniture,0.367
93176,electronics,0.265
93177,fashion,0.283
93178,fashion,0.113
93179,furniture,0.061
93180,appliances,0.423
93181,electronics,0.167
93182,appliances,0.182
93183,appliances,0.491
93184,furniture,0.031
93185,furniture,0.316
93186,grocery,0.134
93187,appliances,0.213
93188,furniture,0.185
93189,electronics,0.137
93190,appliances,0.427
93191,appliances,0.164
93192,furniture,0.082
93193,appliances,0.544
93194,appliances,0.055
93195,furniture,0.165
93196,grocery,0.246
93197,appliances,0.466
93198,furniture,0.382
93199,appliances,0.148
93200,furniture,0.059
93201,electronics,0.243
93202,furniture,0.082
93203,appliances,0.396
93204,furniture,0.448
93205,appliances,0.244
93206,electronics,0.338
93207,furniture,0.096
93208,fashion,0.631
93209,grocery,0.631
93210,electronics,0.254
93211,appliances,0.438
93212,appliances,0.208
93213,appliances,0.427
93214,furniture,0.13
93215,electronics,0.374
93216,electronics,0.364
93217,fashion,0.24
93218,fashion,0.214
93219,grocery,0.329
93220,electronics,0.179
93221,grocery,0.542
93222,fashion,0.571
93223,grocery,0.208
93224,electronics,0.45
93225,electronics,0.089
93226,appliances,0.36
93227,furniture,0.192
93228,electronics,0.275
93229,fashion,0.162
93230,furniture,0.111
93231,furniture,0.139
93232,grocery,0.079
93233,electronics,0.139
93234,electronics,0.079
93235,appliances,0.272
93236,appliances,0.226
93237,fashion,0.164
93238,electronics,0.249
93239,fashion,0.199
93240,grocery,0.216
93241,fashion,0.041
93242,fashion,0.033
93243,appliances,0.255
93244,grocery,0.405
93245,fashion,0.197
93246,electronics,0.506
93247,furniture,0.226
93248,furniture,0.383
93249,furniture,0.723
93250,electronics,0.097
93251,electronics,0.134
93252,electronics,0.089
93253,furniture,0.58
93254,fashion,0.367
93255,grocery,0.135
93256,furniture,0.192
93257,electronics,0.2
93258,furniture,0.192
93259,appliances,0.556
93260,appliances,0.368
93261,appliances,0.188
93262,fashion,0.326
93263,fashion,0.428
93264,electronics,0.118
93265,electronics,0.323
93266,electronics,0.189
93267,grocery,0.292
93268,electronics,0.182
93269,fashion,0.297
93270,fashion,0.339
93271,electronics,0.417
93272,grocery,0.488
93273,electronics,0.338
93274,appliances,0.326
93275,electronics,0.126
93276,fashion,0.279
93277,fashion,0.158
93278,appliances,0.44
93279,appliances,0.216
93280,electronics,0.187
93281,fashion,0.176
93282,furniture,0.252
93283,fashion,0.293
93284,appliances,0.267
93285,furniture,0.16
93286,furniture,0.284
93287,electronics,0.041
93288,grocery,0.223
93289,fashion,0.118
93290,grocery,0.428
93291,grocery,0.443
93292,grocery,0.448
93293,electronics,0.046
93294,appliances,0.078
93295,electronics,0.561
93296,furniture,0.381
93297,furniture,0.104
93298,appliances,0.14
93299,grocery,0.101
93300,fashion,0.368
93301,electronics,0.208
93302,furniture,0.348
93303,electronics,0.297
93304,appliances,0.398
93305,furniture,0.117
93306,appliances,0.28
93307,furniture,0.259
93308,furniture,0.239
93309,grocery,0.043
93310,furniture,0.158
93311,fashion,0.349
93312,fashion,0.366
93313,fashion,0.184
93314,electronics,0.45
93315,furniture,0.411
93316,appliances,0.091
93317,electronics,0.044
93318,grocery,0.397
93319,appliances,0.096
93320,grocery,0.759
93321,furniture,0.127
93322,appliances,0.65
93323,electronics,0.339
93324,fashion,0.15
93325,appliances,0.376
93326,grocery,0.24
93327,grocery,0.228
93328,grocery,0.29
93329,fashion,0.268
93330,grocery,0.642
93331,furniture,0.603
93332,grocery,0.351
93333,grocery,0.149
93334,furniture,0.073
93335,grocery,0.012
93336,fashion,0.311
93337,appliances,0.222
93338,appliances,0.164
93339,electronics,0.308
93340,electronics,0.067
93341,grocery,0.415
93342,fashion,0.134
93343,furniture,0.467
93344,fashion,0.326
93345,grocery,0.475
93346,grocery,0.59
93347,grocery,0.062
93348,grocery,0.288
93349,grocery,0.148
93350,appliances,0.291
93351,grocery,0.254
93352,fashion,0.604
93353,appliances,0.458
93354,electronics,0.136
93355,furniture,0.321
93356,electronics,0.478
93357,furniture,0.265
93358,electronics,0.428
93359,fashion,0.363
93360,appliances,0.438
93361,appliances,0.654
93362,electronics,0.254
93363,grocery,0.318
93364,fashion,0.046
93365,furniture,0.531
93366,grocery,0.22
93367,grocery,0.498
93368,appliances,0.393
93369,appliances,0.324
93370,electronics,0.072
93371,appliances,0.349
93372,fashion,0.366
93373,grocery,0.033
93374,furniture,0.137
93375,grocery,0.277
93376,electronics,0.198
93377,fashion,0.378
93378,fashion,0.047
93379,furniture,0.202
93380,appliances,0.188
93381,fashion,0.142
93382,appliances,0.39
93383,grocery,0.288
93384,appliances,0.226
93385,fashion,0.359
93386,appliances,0.445
93387,electronics,0.269
93388,fashion,0.427
93389,grocery,0.055
93390,electronics,0.27
93391,electronics,0.26
93392,electronics,0.212
93393,furniture,0.125
93394,appliances,0.165
93395,grocery,0.407
93396,furniture,0.171
93397,appliances,0.195
93398,grocery,0.312
93399,electronics,0.282
93400,furniture,0.363
93401,fashion,0.343
93402,appliances,0.014
93403,grocery,0.164
93404,appliances,0.079
93405,electronics,0.036
93406,electronics,0.117
93407,grocery,0.414
93408,grocery,0.11
93409,grocery,0.447
93410,grocery,0.43
93411,fashion,0.023
93412,appliances,0.33
93413,furniture,0.293
93414,grocery,0.435
93415,furniture,0.115
93416,appliances,0.184
93417,electronics,0.193
93418,furniture,0.451
93419,electronics,0.175
93420,electronics,0.278
93421,furniture,0.177
93422,fashion,0.467
93423,grocery,0.441
93424,appliances,0.495
93425,electronics,0.551
93426,electronics,0.191
93427,fashion,0.555
93428,furniture,0.248
93429,furniture,0.281
93430,electronics,0.52
93431,furniture,0.783
93432,appliances,0.395
93433,electronics,0.38
93434,fashion,0.348
93435,grocery,0.531
93436,grocery,0.252
93437,furniture,0.049
93438,grocery,0.199
93439,furniture,0.438
93440,appliances,0.093
93441,furniture,0.056
93442,furniture,0.246
93443,furniture,0.431
93444,appliances,0.248
93445,furniture,0.025
93446,grocery,0.337
93447,furniture,0.248
93448,grocery,0.499
93449,grocery,0.19
93450,appliances,0.296
93451,electronics,0.292
93452,fashion,0.287
93453,furniture,0.075
93454,electronics,0.269
93455,grocery,0.182
93456,grocery,0.228
93457,appliances,0.344
93458,grocery,0.33
93459,appliances,0.484
93460,grocery,0.431
93461,furniture,0.035
93462,furniture,0.288
93463,furniture,0.206
93464,grocery,0.501
93465,grocery,0.108
93466,electronics,0.176
93467,electronics,0.38
93468,electronics,0.159
93469,fashion,0.365
93470,electronics,0.267
93471,electronics,0.17
93472,furniture,0.221
93473,grocery,0.279
93474,grocery,0.199
93475,fashion,0.119
93476,electronics,0.217
93477,electronics,0.337
93478,fashion,0.619
93479,grocery,0.533
93480,furniture,0.176
93481,appliances,0.214
93482,appliances,0.449
93483,electronics,0.314
93484,furniture,0.106
93485,fashion,0.229
93486,grocery,0.168
93487,furniture,0.133
93488,grocery,0.427
93489,electronics,0.505
93490,fashion,0.231
93491,furniture,0.334
93492,electronics,0.235
93493,grocery,0.243
93494,appliances,0.097
93495,fashion,0.131
93496,fashion,0.352
93497,furniture,0.573
93498,electronics,0.203
93499,fashion,0.235
93500,appliances,0.248
93501,furniture,0.639
93502,electronics,0.201
93503,furniture,0.2
93504,grocery,0.131
93505,furniture,0.099
93506,grocery,0.36
93507,grocery,0.071
93508,grocery,0.278
93509,grocery,0.354
93510,fashion,0.153
93511,grocery,0.407
93512,furniture,0.179
93513,appliances,0.634
93514,appliances,0.276
93515,furniture,0.065
93516,fashion,0.356
93517,electronics,0.295
93518,fashion,0.308
93519,appliances,0.349
93520,fashion,0.423
93521,electronics,0.322
93522,electronics,0.162
93523,fashion,0.249
93524,electronics,0.258
93525,appliances,0.234
93526,appliances,0.251
93527,appliances,0.386
93528,electronics,0.466
93529,fashion,0.554
93530,fashion,0.509
93531,furniture,0.524
93532,furniture,0.132
93533,electronics,0.399
93534,furniture,0.248
93535,grocery,0.013
93536,fashion,0.209
93537,furniture,0.215
93538,electronics,0.088
93539,appliances,0.313
93540,electronics,0.021
93541,grocery,0.08
93542,fashion,0.463
93543,appliances,0.175
93544,electronics,0.686
93545,grocery,0.336
93546,appliances,0.231
93547,grocery,0.484
93548,grocery,0.246
93549,electronics,0.006
93550,appliances,0.234
93551,furniture,0.206
93552,electronics,0.428
93553,appliances,0.263
93554,grocery,0.074
93555,furniture,0.432
93556,appliances,0.045
93557,electronics,0.215
93558,grocery,0.232
93559,electronics,0.095
93560,appliances,0.37
93561,fashion,0.482
93562,appliances,0.281
93563,fashion,0.522
93564,appliances,0.288
93565,appliances,0.738
93566,electronics,0.159
93567,electronics,0.428
93568,furniture,0.259
93569,electronics,0.049
93570,fashion,0.219
93571,grocery,0.232
93572,electronics,0.526
93573,furniture,0.099
93574,electronics,0.073
93575,grocery,0.418
93576,electronics,0.14
93577,grocery,0.202
93578,fashion,0.258
93579,electronics,0.308
93580,grocery,0.587
93581,electronics,0.026
93582,electronics,0.451
93583,electronics,0.081
93584,electronics,0.309
93585,grocery,0.573
93586,electronics,0.258
93587,electronics,0.47
93588,grocery,0.297
93589,electronics,0.29
93590,furniture,0.215
93591,fashion,0.295
93592,furniture,0.179
93593,furniture,0.127
93594,grocery,0.388
93595,fashion,0.295
93596,grocery,0.224
93597,furniture,0.246
93598,electronics,0.112
93599,furniture,0.15
93600,fashion,0.223
93601,furniture,0.313
93602,furniture,0.28
93603,furniture,0.328
93604,electronics,0.465
93605,furniture,0.244
93606,fashion,0.442
93607,fashion,0.545
93608,electronics,0.147
93609,appliances,0.314
93610,grocery,0.13
93611,grocery,0.271
93612,furniture,0.245
93613,furniture,0.221
93614,fashion,0.587
93615,fashion,0.153
93616,electronics,0.102
93617,appliances,0.199
93618,furniture,0.387
93619,furniture,0.149
93620,electronics,0.308
93621,grocery,0.286
93622,grocery,0.282
93623,grocery,0.234
93624,appliances,0.364
93625,fashion,0.174
93626,furniture,0.593
93627,fashion,0.396
93628,fashion,0.406
93629,fashion,0.167
93630,electronics,0.156
93631,grocery,0.195
93632,grocery,0.268
93633,appliances,0.077
93634,fashion,0.406
93635,grocery,0.251
93636,grocery,0.274
93637,fashion,0.184
93638,appliances,0.38
93639,electronics,0.098
93640,electronics,0.155
93641,furniture,0.464
93642,furniture,0.545
93643,appliances,0.521
93644,electronics,0.343
93645,electronics,0.043
93646,appliances,0.63
93647,appliances,0.371
93648,grocery,0.539
93649,appliances,0.337
93650,appliances,0.238
93651,grocery,0.37
93652,appliances,0.119
93653,grocery,0.224
93654,furniture,0.241
93655,appliances,0.499
93656,appliances,0.109
93657,fashion,0.257
93658,grocery,0.05
93659,fashion,0.498
93660,furniture,0.563
93661,appliances,0.234
93662,appliances,0.214
93663,grocery,0.221
93664,electronics,0.065
93665,furniture,0.156
93666,furniture,0.031
93667,fashion,0.125
93668,grocery,0.169
93669,fashion,0.269
93670,electronics,0.126
93671,grocery,0.622
93672,grocery,0.155
93673,furniture,0.197
93674,electronics,0.561
93675,fashion,0.147
93676,grocery,0.306
93677,appliances,0.056
93678,appliances,0.28
93679,furniture,0.444
93680,appliances,0.309
93681,furniture,0.222
93682,appliances,0.465
93683,appliances,0.054
93684,electronics,0.175
93685,grocery,0.446
93686,furniture,0.494
93687,grocery,0.148
93688,furniture,0.119
93689,appliances,0.267
93690,fashion,0.473
93691,furniture,0.534
93692,fashion,0.343
93693,fashion,0.343
93694,appliances,0.094
93695,fashion,0.086
93696,electronics,0.405
93697,furniture,0.307
93698,fashion,0.283
93699,fashion,0.387
93700,appliances,0.207
93701,electronics,0.372
93702,electronics,0.175
93703,furniture,0.108
93704,electronics,0.463
93705,fashion,0.282
93706,grocery,0.095
93707,grocery,0.309
93708,furniture,0.276
93709,appliances,0.027
93710,appliances,0.403
93711,appliances,0.318
93712,fashion,0.075
93713,electronics,0.284
93714,grocery,0.057
93715,appliances,0.696
93716,fashion,0.338
93717,appliances,0.275
93718,electronics,0.705
93719,electronics,0.193
93720,fashion,0.27
93721,electronics,0.571
93722,grocery,0.103
93723,appliances,0.258
93724,grocery,0.245
93725,appliances,0.233
93726,electronics,0.275
93727,grocery,0.266
93728,fashion,0.543
93729,furniture,0.049
93730,appliances,0.129
93731,grocery,0.183
93732,fashion,0.185
93733,appliances,0.248
93734,appliances,0.279
93735,appliances,0.193
93736,grocery,0.216
93737,fashion,0.226
93738,furniture,0.633
93739,fashion,0.152
93740,grocery,0.273
93741,furniture,0.627
93742,appliances,0.228
93743,appliances,0.173
93744,electronics,0.264
93745,furniture,0.383
93746,fashion,0.294
93747,fashion,0.06
93748,fashion,0.434
93749,grocery,0.082
93750,grocery,0.436
93751,furniture,0.238
93752,electronics,0.225
93753,electronics,0.28
93754,fashion,0.145
93755,electronics,0.219
93756,furniture,0.326
93757,furniture,0.178
93758,electronics,0.14
93759,appliances,0.197
93760,appliances,0.513
93761,appliances,0.143
93762,grocery,0.245
93763,electronics,0.267
93764,grocery,0.179
93765,fashion,0.402
93766,grocery,0.22
93767,grocery,0.5
93768,electronics,0.47
93769,appliances,0.317
93770,appliances,0.103
93771,electronics,0.142
93772,furniture,0.717
93773,electronics,0.341
93774,appliances,0.268
93775,furniture,0.43
93776,furniture,0.528
93777,grocery,0.234
93778,grocery,0.259
93779,furniture,0.134
93780,appliances,0.306
93781,grocery,0.35
93782,grocery,0.24
93783,fashion,0.484
93784,furniture,0.08
93785,electronics,0.197
93786,electronics,0.339
93787,appliances,0.384
93788,electronics,0.185
93789,furniture,0.305
93790,fashion,0.046
93791,electronics,0.203
93792,furniture,0.145
93793,electronics,0.283
93794,appliances,0.242
93795,fashion,0.16
93796,electronics,0.162
93797,fashion,0.352
93798,fashion,0.121
93799,furniture,0.189
93800,grocery,0.231
93801,furniture,0.303
93802,grocery,0.169
93803,grocery,0.471
93804,appliances,0.33
93805,furniture,0.478
93806,electronics,0.559
93807,fashion,0.308
93808,fashion,0.108
93809,grocery,0.087
93810,appliances,0.563
93811,appliances,0.395
93812,furniture,0.136
93813,electronics,0.078
93814,appliances,0.25
93815,appliances,0.417
93816,grocery,0.545
93817,grocery,0.157
93818,fashion,0.356
93819,electronics,0.291
93820,furniture,0.141
93821,fashion,0.533
93822,furniture,0.346
93823,fashion,0.102
93824,furniture,0.336
93825,grocery,0.351
93826,grocery,0.338
93827,furniture,0.619
93828,appliances,0.153
93829,electronics,0.225
93830,grocery,0.338
93831,furniture,0.171
93832,fashion,0.456
93833,appliances,0.25
93834,furniture,0.512
93835,electronics,0.242
93836,fashion,0.019
93837,appliances,0.287
93838,fashion,0.372
93839,electronics,0.216
93840,electronics,0.057
93841,furniture,0.378
93842,electronics,0.364
93843,appliances,0.111
93844,appliances,0.145
93845,electronics,0.45
93846,furniture,0.292
93847,grocery,0.408
93848,electronics,0.167
93849,appliances,0.406
93850,furniture,0.08
93851,appliances,0.718
93852,electronics,0.346
93853,appliances,0.458
93854,electronics,0.428
93855,furniture,0.034
93856,appliances,0.283
93857,electronics,0.357
93858,appliances,0.221
93859,furniture,0.098
93860,appliances,0.231
93861,fashion,0.121
93862,electronics,0.198
93863,fashion,0.203
93864,furniture,0.109
93865,grocery,0.34
93866,fashion,0.162
93867,grocery,0.374
93868,grocery,0.235
93869,furniture,0.284
93870,furniture,0.071
93871,fashion,0.428
93872,electronics,0.084
93873,grocery,0.262
93874,appliances,0.543
93875,fashion,0.238
93876,appliances,0.114
93877,appliances,0.239
